review,review_datetime,upvote_count,app_rating,data_source,app_name
"Address often is wrong. If I try to cancel after I realize, nothing can be done. The address in the typed field shows the correct one, even inclusive of the zip code. Still sends the food to the wrong place.",2024-11-07 21:35:18,1,1,Google Play,GrubHub
Just go with door dash😐,2024-11-07 21:24:34,0,1,Google Play,GrubHub
The driver left my food in the road at the bottom of my driveway. It took me 15 minutes to find my food as my instructions for the driver is to leave it at the front door. Customer service is basically non existent and didn't want to help me. They gave me a really hard time when it was their fault. They said it's the new policy.,2024-11-07 21:05:05,1,1,Google Play,GrubHub
"I barely complain about the service that I get from multiple companies around my home. That always forget my food mis. Make my food or just screw it out. But today I'm trying to get some help. And your service is completely useless. It's like you don't hold the people that you deliver for accountable. How am I supposed to know what's all in the bag? If I don't know why they check it before it gets here. And then when I get a refund , I can't get it for another five days so i'm asking to get a c",2024-11-07 20:41:40,1,1,Google Play,GrubHub
Horrible customer service,2024-11-07 20:35:18,1,1,Google Play,GrubHub
fees are ridiculous,2024-11-07 20:10:38,1,1,Google Play,GrubHub
Much better than door dash! so far have had no issues!,2024-11-07 19:36:16,0,5,Google Play,GrubHub
Excellent authentic Columbian cuisine and large portions.,2024-11-07 18:30:36,0,5,Google Play,GrubHub
"Shady company that raises menu prices significantly. Also stole $30+ from me through an unused membership that I had canceled before the free trial ended, but they continued billing me. Was only refunded for $10.",2024-11-07 18:24:07,0,1,Google Play,GrubHub
"I wish I could include screenshots of interactions with the customer service. Firstly, on their app is nowhere to report missing items 👎 with that said, I emailed them the evening our order was missing items and included a pic of the receipt. That was on 10/29. Today I finally got a response that said because THEY took too long to respond they could only offer a $5 credit. Very poor customer service!!!",2024-11-07 17:41:47,48,2,Google Play,GrubHub
"very good customer service, accountable",2024-11-07 16:42:33,0,4,Google Play,GrubHub
"I really like it and like that they have continued to add restaurants but now I am having an issue deleting a food item in which it says ""Error Deleting Item"". It says to try again which I have been doing with no success. I keep getting the same message",2024-11-07 15:31:29,0,3,Google Play,GrubHub
"Does not obey push notice settings and, it's a little heavy on order notifications i got like 4 emails and 4 or 5 app notifications.",2024-11-07 15:05:32,0,2,Google Play,GrubHub
Appreciate it!,2024-11-07 13:42:15,0,5,Google Play,GrubHub
"Great App, I use this always but can we PLEASE (in bold) combine the review page and payment page into a single one for pickup orders? There are so many times that me (and several others) have been mislead that we've ordered after the first review page only to realize we've never actually placed it. We're seeing the almost final price in the review page anyway, can you just add final amount after the tip value and the payment option in there as well. Less pages, less hassle, everyone's happy. :)",2024-11-07 13:37:02,0,3,Google Play,GrubHub
it's okay for now,2024-11-07 13:23:25,0,3,Google Play,GrubHub
Doesn't work where I live,2024-11-07 04:58:14,1,1,Google Play,GrubHub
More often than not orders are canceled after postponing 2+ hours and still charge $10+ for delivery,2024-11-07 00:19:30,1,1,Google Play,GrubHub
"love it, I guess 🤔 I don't know 🥴",2024-11-06 23:38:08,0,4,Google Play,GrubHub
wish I could have all dark meat chicken,2024-11-06 21:40:14,0,4,Google Play,GrubHub
grub hub always takes care of me when I have issues with orders,2024-11-06 20:08:54,0,5,Google Play,GrubHub
Real angry man delivered my food to a whole nother block get mad at me because his navigation was wrong cussed me out and said he was taking my food back.i thought this man was going to put his hands on me.i definitely feared my life and didn't feel safe.i had to take my food from him,2024-11-06 19:40:46,1,1,Google Play,GrubHub
Prompt,2024-11-06 18:56:22,0,5,Google Play,GrubHub
I haven't had an issue at all just some companies really need to yacht who they hire to pack food im always having wring order issues,2024-11-06 18:38:37,0,5,Google Play,GrubHub
great👍,2024-11-06 17:37:48,0,5,Google Play,GrubHub
enjoyable ordering and delivery experience,2024-11-06 17:37:38,0,5,Google Play,GrubHub
Even with no fees the menu prices are higher than actual in store prices. It's a scam in every way.,2024-11-06 17:21:30,0,1,Google Play,GrubHub
it's pretty good.,2024-11-06 17:16:49,0,4,Google Play,GrubHub
Drivers very seldom read super simple delivery instructions. I'm a generous tipper but not when simple directions are disregarded.,2024-11-06 17:08:06,1,2,Google Play,GrubHub
Orders always go to the wrong address bad customer service i tried to have the issue fixed but it's still the same issue,2024-11-06 15:36:21,1,1,Google Play,GrubHub
I downloaded this app for 1 restaurant 15 mins away can't order because it's too far away but I can order from a placer 40 mins away.help me make this make sense.,2024-11-06 15:33:19,0,1,Google Play,GrubHub
It's useful. However I kinda got scammed. I was told I had $3 off a $15 order from a restaurant. But it was removed once I ordered without being told the code had expired or anything.,2024-11-06 14:27:46,0,2,Google Play,GrubHub
it's good to have when you are a shut in,2024-11-06 10:39:59,0,5,Google Play,GrubHub
I order another thing for my dinner and it's delivered quickly just when l look at the screens,2024-11-06 10:11:29,0,5,Google Play,GrubHub
"Ordered a couple of pizzas, it took almost 2 hours to be delivered, and the pizzas were cold when they arrived. When I tried to get a refund, the agent ended our chat when I was typing in my response because I ""took too long to respond."" Frustrsted, I tried again a few days later, and they wouldn't do anything because the order was too late at that point. I'm never using this app again. Just pick up your food.",2024-11-06 09:52:50,11,1,Google Play,GrubHub
easy to use,2024-11-06 09:13:34,0,5,Google Play,GrubHub
awesome!,2024-11-06 08:44:07,0,5,Google Play,GrubHub
Great experience,2024-11-06 08:23:53,0,5,Google Play,GrubHub
"even with the premium membership they suck, send your food all over the place and then tell you it's been delayed, but not admit it's because they told your driver to go get another order.",2024-11-05 20:47:17,1,1,Google Play,GrubHub
Hardly ever get my full order or the order delivered correctly.,2024-11-05 19:46:54,1,2,Google Play,GrubHub
not a lot of drivers available compaired to door dash. doordash uses the wawa that is 5 minutes down the road while grubhub has drivers pick up from 30 minutes away (mind you there are 3 others that are closer as there are 4 in my town),2024-11-05 19:08:10,0,2,Google Play,GrubHub
Sign up through Amazon Prime. No delivery fees,2024-11-05 18:23:52,0,5,Google Play,GrubHub
Grubhub guarantee is legit! Costumer service always seems to fix any issues you may have. They make it right.,2024-11-05 18:18:19,0,5,Google Play,GrubHub
I always get my food on time. hardly ever have a mix up with my orders. drivers are always courteous.,2024-11-05 17:41:10,0,5,Google Play,GrubHub
Charged me a service fee even though I'm picking up the order.. 5 dollars just to use the app? Hot garbage. Uninstalled,2024-11-05 17:34:55,0,1,Google Play,GrubHub
Too often the order gets canceled because there is no one to do the delivery.,2024-11-05 12:57:00,0,2,Google Play,GrubHub
the delivery drivers have dropped off all recents orders to an abandoned and broken house. NOT delivered to ME. We then have to HUNT for wherever the lazy idiots chose to chuck our purchase,2024-11-05 12:26:29,0,1,Google Play,GrubHub
Door dash is just better and has better navigation :/,2024-11-05 12:00:46,1,2,Google Play,GrubHub
"It is really hard to customize orders, like asking for less syrup in a mocha, or I get weird messages that what I want is not available, Panera has no mac and cheese available? I have so many issues I end up using Uber Eats even though it costs more.",2024-11-05 11:24:43,1,3,Google Play,GrubHub
wonderful service!,2024-11-04 21:08:32,0,5,Google Play,GrubHub
"Don't waste your time. Horrible app. Took my order, made me wait an hour just to tell me they canceled. Won't be using this again. Ub3r E4ts is 1000x better.",2024-11-04 20:23:24,1,1,Google Play,GrubHub
"I'm a Grubhub+ member and will be removing their service. Repetitive orders are NOT checked before being delivered. Even if part of their delivery system is to not open the bag, why do they not check order details with the food place? Repeat orders I've placed with Wendy's, among others, are missing 2-3 items. No longer will I use Grubhub",2024-11-04 20:07:09,0,1,Google Play,GrubHub
"Grubhub is pretty sad. First I send a private message on Facebook asking something that gets COMPLETELY ignored. Then I decide to look into it myself and go ahead and do the Amazon Prime and Grubhub deal. Then come to find out I can't use my number or email because its linked to another account which I try to delete but have to put in a ""request"" for which gives me an error message but somehow still went through. Now the email says it will take 45 days??? How the heck does it take 45 days??",2024-11-04 20:06:23,1,1,Google Play,GrubHub
Grubhub is awesome.,2024-11-04 19:31:11,0,5,Google Play,GrubHub
"I have received excellent service and great delivery & fresh, hot food and great deals! Perk with Prime is appreciated.",2024-11-04 15:32:51,0,5,Google Play,GrubHub
GH = Top 👉1️⃣🔎3️⃣🫡💥 💥💥💥💥 5 Stars,2024-11-04 14:28:22,0,5,Google Play,GrubHub
"Consistently lost drivers, no navigational skills. Cigarette smokers make food bags stink.",2024-11-04 13:10:18,1,2,Google Play,GrubHub
"Keeps saying there is a problem with my payment method. I have checked many times and all of my info is correct. It won't tell me what's wrong, just that there is something wrong. I don't know how to fix it and I can't order.",2024-11-04 12:09:38,0,2,Google Play,GrubHub
Great App,2024-11-04 11:50:19,0,5,Google Play,GrubHub
Great app.,2024-11-04 09:20:23,0,5,Google Play,GrubHub
One of your drivers gave some of my food to some other people then decide to pull up at my place I recommend u recheck the people working for u,2024-11-03 22:43:17,0,1,Google Play,GrubHub
Terrible customer service. My last 2 orders were missing items and GrubHub couldn't issue refund or do anything to resolve this.,2024-11-03 21:34:15,0,1,Google Play,GrubHub
Jessica loves this place,2024-11-03 20:54:23,0,5,Google Play,GrubHub
